mp_code,mp_formal_name,changes
"02273446","ORIGINAL EYE DROPS (tetrahydrozoline hydrochloride 0.5 mg per mL ophthalmic drops) TEVA CANADA LIMITED","mp_formal_name: ""ORIGINAL EYE DROPS (tetrahydrozoline hydrochloride 0.5 mg per mL ophthalmic drops) TEVA CANADA LIMITED"" -> ""ORIGINAL EYE DROPS (tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) TEVA CANADA LIMITED""
ntp_code: ""9002328"" -> ""9001581""
ntp_formal_name: ""tetrahydrozoline hydrochloride 0.5 mg per mL ophthalmic drops"" -> ""tetrahydrozoline hydrochloride 0.05 % ophthalmic drops"""
"02273454","TEEN MIDOL COMPLETE (acetaminophen 325 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet) BAYER INC","tm_code: ""055a915ad19d05f77e8a0f650010ad76"" -> ""8002005"""
"02275201","MENSTRUAL MIDOL COMPLETE (acetaminophen 500 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet) BAYER INC","tm_code: ""055a915ad19d05f77e8a0f650010ad76"" -> ""8002005"""
"02275228","PMS MIDOL COMPLETE (acetaminophen 500 mg and pamabrom 25 mg and pyrilamine maleate 15 mg oral tablet) BAYER INC","tm_code: ""6b75326ae56903080e4d47091a341adc"" -> ""8002006"""
"02279592","RESULTZ (isopropyl myristate 50 % cutaneous solution) ARALEZ PHARMACEUTICALS CANADA INC","ADDED"
"02280884","HEMA BP-38 (sodium bicarbonate 6 kg per container powder for concentrate for solution for haemodialysis) CHIEF MEDICAL SUPPLIES LTD","ADDED"
"02281066","ABRAXANE FOR INJECTABLE SUSPENSION (paclitaxel 100 mg per vial powder for suspension for injection) CELGENE INC","tm_code: ""74546d3df6899b5767cca8679c21e1e1"" -> ""8002047"""
"02282585","ACT RISPERIDONE (risperidone 0.25 mg oral tablet) ACTAVIS PHARMA COMPANY","ADDED"
"02283395","SOMATULINE AUTOGEL (lanreotide (lanreotide acetate) 60 mg prolonged-release solution for injection syringe) IPSEN BIOPHARM LIMITED","ntp_code: ""2d85ece313629dd27d9622721dacc48a"" -> ""9013449"""
"02283409","SOMATULINE AUTOGEL (lanreotide (lanreotide acetate) 90 mg prolonged-release solution for injection syringe) IPSEN BIOPHARM LIMITED","ntp_code: ""01c34b2e1aedbf1a2cf1ef050ab6c294"" -> ""9013450"""
"02283417","SOMATULINE AUTOGEL (lanreotide (lanreotide acetate) 120 mg prolonged-release solution for injection syringe) IPSEN BIOPHARM LIMITED","ntp_code: ""88cefecd3ff7298054a1f07a5442f046"" -> ""9013448"""
"02283913","VICKS DAYQUIL COUGH (dextromethorphan hydrobromide 30 mg per 30 mL oral liquid) PROCTER & GAMBLE INC","mp_formal_name: ""VICKS DAYQUIL COUGH (dextromethorphan hydrobromide 30 mg per 30 mL oral liquid) PROCTER & GAMBLE INC"" -> ""VICKS DAYQUIL COUGH (dextromethorphan hydrobromide 30 mg per 30 mL syrup) PROCTER & GAMBLE INC""
ntp_code: ""9004766"" -> ""9db31534c9fe7c6402caba1ce5ad0a4d""
ntp_formal_name: ""dextromethorphan hydrobromide 30 mg per 30 mL oral liquid"" -> ""dextromethorphan hydrobromide 30 mg per 30 mL syrup"""
"02284294","APO-OXCARBAZEPINE (oxcarbazepine 150 mg oral tablet) APOTEX INC","tm_code: ""ece3fb77698bc6b26b60c0f981a3400b"" -> ""8002044"""
"02284308","APO-OXCARBAZEPINE (oxcarbazepine 300 mg oral tablet) APOTEX INC","tm_code: ""ece3fb77698bc6b26b60c0f981a3400b"" -> ""8002044"""
"02284316","APO-OXCARBAZEPINE (oxcarbazepine 600 mg oral tablet) APOTEX INC","tm_code: ""ece3fb77698bc6b26b60c0f981a3400b"" -> ""8002044"""
"02285703","DENOREX EXTRA STRENGTH MEDICATED SHAMPOO (chloroxylenol 0.5 % and coal tar 2.4 % and menthol 1.5 % shampoo) NEOTERIC COSMETICS INC.","ADDED"
"02285711","DENOREX EXTRA STRENGTH MEDICATED SHAMPOO WITH CONDITIONERS (chloroxylenol 0.5 % and coal tar 2.4 % and menthol 1.5 % shampoo) NEOTERIC COSMETICS INC.","ADDED"
"02286386","TYSABRI (natalizumab 300 mg per 15 mL solution for injection vial) BIOGEN CANADA INC","ntp_code: ""62e649b87f8ee00fedc259ff3229693a"" -> ""9013458""
tm_code: ""032a5ab10e18a7c92080bb6c7951e894"" -> ""8002032"""
"02291878","ACT ENALAPRIL (enalapril sodium (enalapril maleate) 2 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ENALAPRIL (enalapril sodium (enalapril maleate) 2 mg oral tablet) TEVA CANADA LIMITED"" -> ""ACT ENALAPRIL (enalapril maleate 2.5 mg oral tablet) TEVA CANADA LIMITED""
ntp_code: ""9001219"" -> ""9000466""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 2 mg oral tablet"" -> ""enalapril maleate 2.5 mg oral tablet"""
"02291886","ACT ENALAPRIL (enalapril sodium (enalapril maleate) 4 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ENALAPRIL (enalapril sodium (enalapril maleate) 4 mg oral tablet) TEVA CANADA LIMITED"" -> ""ACT ENALAPRIL (enalapril maleate 5 mg oral tablet) TEVA CANADA LIMITED""
ntp_code: ""9001220"" -> ""9000467""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
"02291894","ACT ENALAPRIL (enalapril sodium (enalapril maleate) 8 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ENALAPRIL (enalapril sodium (enalapril maleate) 8 mg oral tablet) TEVA CANADA LIMITED"" -> ""ACT ENALAPRIL (enalapril maleate 10 mg oral tablet) TEVA CANADA LIMITED""
ntp_code: ""9001221"" -> ""9000464""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 8 mg oral tablet"" -> ""enalapril maleate 10 mg oral tablet"""
"02291908","ACT ENALAPRIL (enalapril sodium (enalapril maleate) 16 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ENALAPRIL (enalapril sodium (enalapril maleate) 16 mg oral tablet) TEVA CANADA LIMITED"" -> ""ACT ENALAPRIL (enalapril maleate 20 mg oral tablet) TEVA CANADA LIMITED""
ntp_code: ""9001218"" -> ""9000465""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 16 mg oral tablet"" -> ""enalapril maleate 20 mg oral tablet"""
"02293196","SCALP RELIEF DANDRUFF CONTROL (PYRITHIONE ZINC SHAMPOO) (pyrithione zinc 1 % shampoo) REDKEN 5TH AVENUE NYC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02293404","POSANOL (posaconazole 40 mg per mL oral suspension) MERCK CANADA INC","mp_formal_name: ""POSANOL (posaconazole 40 mg per mL oral suspension) MERCK CANADA INC"" -> ""POSANOL (posaconazole 200 mg per 5 mL oral suspension) MERCK CANADA INC""
ntp_code: ""9004305"" -> ""d032201b175daed71d2fa4ab49e861ca""
ntp_formal_name: ""posaconazole 40 mg per mL oral suspension"" -> ""posaconazole 200 mg per 5 mL oral suspension"""
"02293978","PSORIASIN OINTMENT (coal tar 2 % cutaneous ointment) ALVA-AMCO PHARMACAL COMPANIES, INC.","ADDED"
"02296284","ELOXATIN (oxaliplatin 50 mg per 10 mL solution for injection vial) SANOFI-AVENTIS CANADA INC","ntp_code: ""245b0727e2ac5ce2242c7ddb699ad154"" -> ""9013485""
tm_code: ""f00be86b74abd4607e16f76a020eb56d"" -> ""8002043"""
"02296624","PACLITAXEL FOR INJECTION (paclitaxel 6 mg per mL solution for injection) PFIZER CANADA ULC","tm_code: ""74546d3df6899b5767cca8679c21e1e1"" -> ""8002047"""
"02297442","LORIS - I.V. (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % swab) LERNAPHARM (LORIS) INC.","ADDED"
"02297892","PERT ANTI-DANDRUFF (pyrithione zinc 1 % shampoo) IDELLE LABS LTD","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02298015","LICE KILLING SHAMPOO (piperonyl butoxide 4 % and pyrethrins 0.33 % shampoo) PERRIGO INTERNATIONAL","tm_code: ""b24021b7065cf7f5827b10d424444420"" -> ""8002069"""
"02299933","SANDOZ ENALAPRIL (enalapril sodium 2 mg oral tablet) SANDOZ CANADA INCORPORATED","mp_formal_name: ""SANDOZ ENALAPRIL (enalapril sodium 2 mg oral tablet) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ ENALAPRIL (enalapril maleate 2.5 mg oral tablet) SANDOZ CANADA INCORPORATED""
ntp_code: ""9001217"" -> ""9000466""
ntp_formal_name: ""enalapril sodium 2 mg oral tablet"" -> ""enalapril maleate 2.5 mg oral tablet"""
"02299941","SANDOZ ENALAPRIL (enalapril sodium 4 mg oral tablet) SANDOZ CANADA INCORPORATED","mp_formal_name: ""SANDOZ ENALAPRIL (enalapril sodium 4 mg oral tablet) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ ENALAPRIL (enalapril maleate 5 mg oral tablet) SANDOZ CANADA INCORPORATED""
ntp_code: ""9000270"" -> ""9000467""
ntp_formal_name: ""enalapril sodium 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
"02299968","SANDOZ ENALAPRIL (enalapril sodium 8 mg oral tablet) SANDOZ CANADA INCORPORATED","mp_formal_name: ""SANDOZ ENALAPRIL (enalapril sodium 8 mg oral tablet) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ ENALAPRIL (enalapril maleate 10 mg oral tablet) SANDOZ CANADA INCORPORATED""
ntp_code: ""9000271"" -> ""9000464""
ntp_formal_name: ""enalapril sodium 8 mg oral tablet"" -> ""enalapril maleate 10 mg oral tablet"""
"02299976","SANDOZ ENALAPRIL (enalapril sodium 16 mg oral tablet) SANDOZ CANADA INCORPORATED","mp_formal_name: ""SANDOZ ENALAPRIL (enalapril sodium 16 mg oral tablet) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ ENALAPRIL (enalapril maleate 20 mg oral tablet) SANDOZ CANADA INCORPORATED""
ntp_code: ""9000269"" -> ""9000465""
ntp_formal_name: ""enalapril sodium 16 mg oral tablet"" -> ""enalapril maleate 20 mg oral tablet"""
"02300036","MYLAN-ENALAPRIL (enalapril sodium 2 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_formal_name: ""MYLAN-ENALAPRIL (enalapril sodium 2 mg oral tablet) MYLAN PHARMACEUTICALS ULC"" -> ""MYLAN-ENALAPRIL (enalapril maleate 2.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC""
ntp_code: ""9001217"" -> ""9000466""
ntp_formal_name: ""enalapril sodium 2 mg oral tablet"" -> ""enalapril maleate 2.5 mg oral tablet"""
"02300044","MYLAN-ENALAPRIL (enalapril sodium 4 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_formal_name: ""MYLAN-ENALAPRIL (enalapril sodium 4 mg oral tablet) MYLAN PHARMACEUTICALS ULC"" -> ""MYLAN-ENALAPRIL (enalapril maleate 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC""
ntp_code: ""9000270"" -> ""9000467""
ntp_formal_name: ""enalapril sodium 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
"02300052","MYLAN-ENALAPRIL (enalapril sodium 8 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_formal_name: ""MYLAN-ENALAPRIL (enalapril sodium 8 mg oral tablet) MYLAN PHARMACEUTICALS ULC"" -> ""MYLAN-ENALAPRIL (enalapril maleate 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC""
ntp_code: ""9000271"" -> ""9000464""
ntp_formal_name: ""enalapril sodium 8 mg oral tablet"" -> ""enalapril maleate 10 mg oral tablet"""
"02300060","MYLAN-ENALAPRIL (enalapril sodium 16 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_formal_name: ""MYLAN-ENALAPRIL (enalapril sodium 16 mg oral tablet) MYLAN PHARMACEUTICALS ULC"" -> ""MYLAN-ENALAPRIL (enalapril maleate 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC""
ntp_code: ""9000269"" -> ""9000465""
ntp_formal_name: ""enalapril sodium 16 mg oral tablet"" -> ""enalapril maleate 20 mg oral tablet"""
"02300486","ACT PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) ACTAVIS PHARMA COMPANY","ADDED"
"02300761","GAS X ULTRA STRENGTH (simethicone 180 mg oral capsule) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","ADDED"
"02300796","RIVA-ENALAPRIL (enalapril sodium 2 mg oral tablet) LABORATOIRE RIVA INC","mp_formal_name: ""RIVA-ENALAPRIL (enalapril sodium 2 mg oral tablet) LABORATOIRE RIVA INC"" -> ""RIVA-ENALAPRIL (enalapril maleate 2.5 mg oral tablet) LABORATOIRE RIVA INC""
ntp_code: ""9001217"" -> ""9000466""
ntp_formal_name: ""enalapril sodium 2 mg oral tablet"" -> ""enalapril maleate 2.5 mg oral tablet"""
"02300818","RIVA-ENALAPRIL (enalapril sodium 4 mg oral tablet) LABORATOIRE RIVA INC","mp_formal_name: ""RIVA-ENALAPRIL (enalapril sodium 4 mg oral tablet) LABORATOIRE RIVA INC"" -> ""RIVA-ENALAPRIL (enalapril maleate 5 mg oral tablet) LABORATOIRE RIVA INC""
ntp_code: ""9000270"" -> ""9000467""
ntp_formal_name: ""enalapril sodium 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
"02300826","RIVA-ENALAPRIL (enalapril sodium 8 mg oral tablet) LABORATOIRE RIVA INC","mp_formal_name: ""RIVA-ENALAPRIL (enalapril sodium 8 mg oral tablet) LABORATOIRE RIVA INC"" -> ""RIVA-ENALAPRIL (enalapril maleate 10 mg oral tablet) LABORATOIRE RIVA INC""
ntp_code: ""9000271"" -> ""9000464""
ntp_formal_name: ""enalapril sodium 8 mg oral tablet"" -> ""enalapril maleate 10 mg oral tablet"""
"02300834","RIVA-ENALAPRIL (enalapril sodium 16 mg oral tablet) LABORATOIRE RIVA INC","mp_formal_name: ""RIVA-ENALAPRIL (enalapril sodium 16 mg oral tablet) LABORATOIRE RIVA INC"" -> ""RIVA-ENALAPRIL (enalapril maleate 20 mg oral tablet) LABORATOIRE RIVA INC""
ntp_code: ""9000269"" -> ""9000465""
ntp_formal_name: ""enalapril sodium 16 mg oral tablet"" -> ""enalapril maleate 20 mg oral tablet"""
"02301687","CLEAR EYES TRIPLE ACTION RELIEF (polyvinyl alcohol 0.5 % and povidone 0.6 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) PRESTIGE BRANDS INC","tm_code: ""5865f747e036b5945be70f52c6accf75"" -> ""8002075"""
"02303574","AXE SHAMPOO ARMOUR ANTI-DANDRUFF (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02304015","REFRESH CONTACTS (sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC","tm_code: ""107ba2abfcf6ecd7921172ba37a6dbfd"" -> ""8002086"""
"02304082","PHENOBARBITAL SODIUM INJECTION, USP (phenobarbital sodium 30 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ntp_code: ""b535b4fc095bd3fdea99fff1ea46b6f1"" -> ""9013507"""
"02304090","PHENOBARBITAL SODIUM INJECTION, USP (phenobarbital sodium 120 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ntp_code: ""ff0e9efe703f9ad8660d2e4aea412774"" -> ""9013506"""
"02307146","T/GEL THERAPEUTIC SHAMPOO EXTRA STRENGTH (coal tar 1 % shampoo) JOHNSON & JOHNSON INC","ADDED"
"02308487","VECTIBIX (panitumumab 100 mg per 5 mL solution for injection vial) AMGEN CANADA INC","ntp_code: ""5b4a50618b97a567b379b4c70717a4e0"" -> ""9013492""
tm_code: ""56cfbff582106b022d1456b7f85b4fba"" -> ""8002051"""
"02308509","VECTIBIX (panitumumab 400 mg per 20 mL solution for injection vial) AMGEN CANADA INC","ntp_code: ""5842787e23133eb151d693c8ceb469c8"" -> ""9013493""
tm_code: ""56cfbff582106b022d1456b7f85b4fba"" -> ""8002051"""
"02309483","XYNTHA (moroctocog alfa 250 unit per vial powder for solution for injection with diluent solution syringe) PFIZER CANADA ULC","ADDED"
"02309491","XYNTHA (moroctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe) PFIZER CANADA ULC","ADDED"
"02313863","SCANDONEST 2% WITH LEVONORDEFRIN (corbadrine (corbadrine hydrochloride) 0.05 mg per mL and mepivacaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge) NOVOCOL PHARMACEUTICAL OF CANADA INC","ntp_code: ""faa059b0bbbac03fba7f0d04fa7fd1f6"" -> ""9013429"""
"02315874","TASIGNA (nilotinib (nilotinib hydrochloride monohydrate) 200 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""5e373a39d30bdb19a2a158b88293f162"" -> ""9013464""
tm_code: ""476cd0d7f217828f0d53f6c1c11ad5eb"" -> ""8002034"""
"02317680","LAX-A-DAY (polyethylene glycol 3350 1 g per g powder for oral solution) PENDOPHARM DIVISION OF PHARMASCIENCE INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02317966","PURG-ODAN (citric acid 12 g per sachet and magnesium oxide 3.5 g per sachet and sodium picosulfate 10 mg per sachet powder for oral solution) ODAN LABORATORIES LTD","ADDED"
"02318164","RESTORALAX (polyethylene glycol 3350 100 % powder for oral solution) BAYER INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02318474","DANDRUFF (pyrithione zinc 1 % shampoo) BELVEDERE INTERNATIONAL INC.","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02318946","POLYSPORIN POLY TO GO (benzalkonium chloride 0.13 % per mL and pramoxine hydrochloride 1 % per mL cutaneous spray) JOHNSON & JOHNSON INC","mp_formal_name: ""POLYSPORIN POLY TO GO (benzalkonium chloride 0.13 % per mL and pramoxine hydrochloride 1 % per mL cutaneous spray) JOHNSON & JOHNSON INC"" -> ""POLYSPORIN POLY TO GO (benzalkonium chloride 0.13 % and pramoxine hydrochloride 1 % cutaneous spray) JOHNSON & JOHNSON INC""
ntp_code: ""9004521"" -> ""fc9afb148629e09fac6161f820fdae2e""
ntp_formal_name: ""benzalkonium chloride 0.13 % per mL and pramoxine hydrochloride 1 % per mL cutaneous spray"" -> ""benzalkonium chloride 0.13 % and pramoxine hydrochloride 1 % cutaneous spray"""
"02320150","PACLITAXEL INJECTION USP (paclitaxel 6 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","tm_code: ""74546d3df6899b5767cca8679c21e1e1"" -> ""8002047"""
"02320320","SELSUN BLUE ANTI-DANDRUFF SHAMPOO (pyrithione zinc 1 % shampoo) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02321696","LUBRICANT EYE DROPS/ ARTIFICIAL TEARS (glycerin 0.3 % and propylene glycol 1 % ophthalmic drops) BAUSCH & LOMB INC","ADDED"
"02322471","CANCAP SIMETHICONE USP 180 MG SOFT CAPSULES (simethicone 180 mg oral capsule) CANCAP PHARMACEUTICAL LTD","ADDED"
"02324032","XEOMIN (incobotulinumtoxina 100 unit per vial powder for solution for injection) MERZ PHARMACEUTICALS GMBH","ADDED"
"02324989","CLEARLAX (polyethylene glycol 3350 100 % powder for oral solution) PERRIGO INTERNATIONAL","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02325586","BIBAG (sodium bicarbonate 650 g powder for concentrate for solution for haemodialysis) FRESENIUS MEDICAL CARE DEUTCHLAND GMBH","ADDED"
"02325772","HEMACART (sodium bicarbonate 650 g per cartridge powder for concentrate for solution for haemodialysis) CHIEF MEDICAL SUPPLIES LTD","ADDED"
"02328127","GAS RELIEF TABLETS (simethicone 125 mg chewable tablet) GUARDIAN DRUG COMPANY INC","ADDED"
"02328232","PEGALAX (polyethylene glycol 3350 100 % powder for oral solution) ARALEZ PHARMACEUTICALS CANADA INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02336847","BESIVANCE (besifloxacin 0.6 % ophthalmic drops) BAUSCH & LOMB INC","mp_formal_name: ""BESIVANCE (besifloxacin 0.6 % ophthalmic drops) BAUSCH & LOMB INC"" -> ""BESIVANCE (besifloxacin (besifloxacin hydrochloride) 0.6 % ophthalmic drops) BAUSCH & LOMB INC""
ntp_code: ""9004635"" -> ""26cf069ae6a34507c689b78f49881848""
ntp_formal_name: ""besifloxacin 0.6 % ophthalmic drops"" -> ""besifloxacin (besifloxacin hydrochloride) 0.6 % ophthalmic drops"""
"02344319","ADVANCED RELIEF EYE DROPS (dextran 70 0.1 % and polyethylene glycol 400 1 % and povidone 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) TEVA CANADA LIMITED","ADDED"
"02346672","RELAXA (polyethylene glycol 3350 100 % oral suspension) PEDIAPHARM INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02350122","SAIZEN (somatropin 5.83 mg per mL solution for injection 1.03 mL cartridge) EMD SERONO A DIVISION OF EMD INC CANADA","ntp_code: ""e5e38d921a463b029b86c8966aa2adbb"" -> ""9013521"""
"02350130","SAIZEN (somatropin 8 mg per mL solution for injection 1.5 mL cartridge) EMD SERONO A DIVISION OF EMD INC CANADA","ntp_code: ""c60a57887b81482eef76aea8a3189a25"" -> ""9013522"""
"02350149","SAIZEN (somatropin 8 mg per mL solution for injection 2.5 mL cartridge) EMD SERONO A DIVISION OF EMD INC CANADA","ntp_code: ""3f469aa56cbbfbffe84eb792bd48091a"" -> ""9013523"""
"02350297","RATIO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"02350327","RATIO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) TEVA CANADA LIMITED","DELETED"
"02350599","ADVANCE TECHNIQUES KEEP CLEAR 2-IN-1 ANTI-DANDRUFF SHAMPOO (pyrithione zinc 1 % lotion) AVON CANADA INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02352095","SELECTION DANDRUFF SHAMPOO-CLASSIC (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02352109","SELECTION DANDRUFF SHAMPOO 2 IN 1 (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02352117","SELECTION DANDRUFF SHAMPOO DRY HAIR (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02352230","RAN-ENALAPRIL (enalapril sodium 2 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","mp_formal_name: ""RAN-ENALAPRIL (enalapril sodium 2 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""RAN-ENALAPRIL (enalapril maleate 2.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.""
ntp_code: ""9001217"" -> ""9000466""
ntp_formal_name: ""enalapril sodium 2 mg oral tablet"" -> ""enalapril maleate 2.5 mg oral tablet"""
"02352249","RAN-ENALAPRIL (enalapril sodium 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","mp_formal_name: ""RAN-ENALAPRIL (enalapril sodium 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""RAN-ENALAPRIL (enalapril maleate 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.""
ntp_code: ""9000270"" -> ""9000467""
ntp_formal_name: ""enalapril sodium 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
