"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
8000132,"salbutamol",9000692,"salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial","02236931","PHL-SALBUTAMOL RESPIRATOR SOLUTION (salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial) PHARMEL INC"
8000132,"salbutamol",9000444,"salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial","02236932","PHL-SALBUTAMOL RESPIRATOR SOLUTION (salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial) PHARMEL INC"
8000132,"salbutamol",9000634,"salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial","02236933","PHL-SALBUTAMOL RESPIRATOR SOLUTION (salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial) PHARMEL INC"
8000189,"trazodone",9000497,"trazodone hydrochloride 50 mg oral tablet","02236941","PHL-TRAZODONE (trazodone hydrochloride 50 mg oral tablet) PHARMEL INC"
8000189,"trazodone",9000496,"trazodone hydrochloride 100 mg oral tablet","02236942","PHL-TRAZODONE (trazodone hydrochloride 100 mg oral tablet) PHARMEL INC"
8000061,"clonazepam",9000097,"clonazepam 0.5 mg oral tablet","02236948","PHL-CLONAZEPAM-R (clonazepam 0.5 mg oral tablet) PHARMEL INC"
8000187,"risperidone",9000788,"risperidone (risperidone tartrate) 1 mg per mL oral solution","02236950","RISPERDAL ORAL SOLUTION (risperidone (risperidone tartrate) 1 mg per mL oral solution) JANSSEN INC"
8000248,"quetiapine",9000769,"quetiapine (quetiapine fumarate) 25 mg oral tablet","02236951","SEROQUEL TAB 25MG (quetiapine (quetiapine fumarate) 25 mg oral tablet) ASTRAZENECA CANADA INC"
8000248,"quetiapine",9000767,"quetiapine (quetiapine fumarate) 100 mg oral tablet","02236952","SEROQUEL TAB 100MG (quetiapine (quetiapine fumarate) 100 mg oral tablet) ASTRAZENECA CANADA INC"
8000248,"quetiapine",9000768,"quetiapine (quetiapine fumarate) 200 mg oral tablet","02236953","SEROQUEL TAB 200MG (quetiapine (quetiapine fumarate) 200 mg oral tablet) ASTRAZENECA CANADA INC"
8000066,"baclofen",9000104,"baclofen 10 mg oral tablet","02236963","PHL-BACLOFEN (baclofen 10 mg oral tablet) PHARMEL INC"
8000066,"baclofen",9000218,"baclofen 20 mg oral tablet","02236964","PHL-BACLOFEN (baclofen 20 mg oral tablet) PHARMEL INC"
8000119,"ethinyl estradiol and levonorgestrel",9000772,"ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet",NA,"ALESSE 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) PFIZER CANADA INC"
8000119,"ethinyl estradiol and levonorgestrel",9000772,"ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet",NA,"ALESSE 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) PFIZER CANADA INC"
8000028,"dexamethasone (base)",9000648,"dexamethasone 0.5 mg oral tablet","02237044","PHL-DEXAMETHASONE (dexamethasone 0.5 mg oral tablet) PHARMEL INC"
8000028,"dexamethasone (base)",9000650,"dexamethasone 0.75 mg oral tablet","02237045","PHL-DEXAMETHASONE (dexamethasone 0.75 mg oral tablet) PHARMEL INC"
8000028,"dexamethasone (base)",9000651,"dexamethasone 4 mg oral tablet","02237046","PHL-DEXAMETHASONE (dexamethasone 4 mg oral tablet) PHARMEL INC"
8000253,"pramipexole",9000783,"pramipexole dihydrochloride 0.25 mg oral tablet","02237145","MIRAPEX (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
8000253,"pramipexole",9000785,"pramipexole dihydrochloride 1 mg oral tablet","02237146","MIRAPEX (pramipexole dihydrochloride monohydrate 1 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
8000253,"pramipexole",9000784,"pramipexole dihydrochloride 1.5 mg oral tablet","02237147","MIRAPEX (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
8000173,"fluticasone",9000794,"fluticasone propionate 100 mcg inhalation powder","02237245","FLOVENT DISKUS (fluticasone propionate 100 mcg inhalation powder) GLAXOSMITHKLINE INC"
8000173,"fluticasone",9000795,"fluticasone propionate 250 mcg inhalation powder","02237246","FLOVENT DISKUS (fluticasone propionate 250 mcg inhalation powder) GLAXOSMITHKLINE INC"
8000173,"fluticasone",9000796,"fluticasone propionate 500 mcg inhalation powder","02237247","FLOVENT DISKUS (fluticasone propionate 500 mcg inhalation powder) GLAXOSMITHKLINE INC"
8000254,"venlafaxine",9000790,"venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule","02237279","EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) PFIZER CANADA INC"
8000254,"venlafaxine",9000791,"venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule","02237280","EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) PFIZER CANADA INC"
8000254,"venlafaxine",9000789,"venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule","02237282","EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) PFIZER CANADA INC"
8000205,"minocycline",9000536,"minocycline (minocycline hydrochloride) 100 mg oral capsule","02237314","SANDOZ MINOCYCLINE (minocycline (minocycline hydrochloride) 100 mg oral capsule) SANDOZ CANADA INCORPORATED"
8000189,"trazodone",9000782,"trazodone hydrochloride 75 mg oral tablet","02237339","PMS-TRAZODONE (trazodone hydrochloride 75 mg oral tablet) PHARMASCIENCE INC"
8000262,"hydrochlorothiazide and quinapril",9000814,"hydrochlorothiazide 12.5 mg and quinapril (quinapril hydrochloride) 10 mg oral tablet","02237367","ACCURETIC 10/12.5 MG (hydrochlorothiazide 12.5 mg and quinapril (quinapril hydrochloride) 10 mg oral tablet) PFIZER CANADA INC"
8000262,"hydrochlorothiazide and quinapril",9000815,"hydrochlorothiazide 12.5 mg and quinapril (quinapril hydrochloride) 20 mg oral tablet","02237368","ACCURETIC 20/12.5 MG (hydrochlorothiazide 12.5 mg and quinapril (quinapril hydrochloride) 20 mg oral tablet) PFIZER CANADA INC"
8000262,"hydrochlorothiazide and quinapril",9001030,"hydrochlorothiazide 25 mg and quinapril (quinapril hydrochloride) 20 mg oral tablet","02237369","ACCURETIC 20/25 MG (hydrochlorothiazide 25 mg and quinapril (quinapril hydrochloride) 20 mg oral tablet) PFIZER CANADA INC"
8000247,"terazosin",9000750,"terazosin (terazosin hydrochloride) 2 mg oral tablet","02237477","TERAZOSIN-2 (terazosin (terazosin hydrochloride) 2 mg oral tablet) PRO DOC LIMITEE"
8000247,"terazosin",9000751,"terazosin (terazosin hydrochloride) 5 mg oral tablet","02237478","TERAZOSIN-5 (terazosin (terazosin hydrochloride) 5 mg oral tablet) PRO DOC LIMITEE"
8000159,"ciprofloxacin",9006258,"ciprofloxacin 500 mg per 5 mL oral suspension","02237514","CIPRO ORAL SUSPENSION (ciprofloxacin 500 mg per 5 mL oral suspension) BAYER INC"
8000121,"atenolol",9000286,"atenolol 50 mg oral tablet","02237600","PMS-ATENOLOL (atenolol 50 mg oral tablet) PHARMASCIENCE INC"
8000121,"atenolol",9000285,"atenolol 100 mg oral tablet","02237601","PMS-ATENOLOL (atenolol 100 mg oral tablet) PHARMASCIENCE INC"
8000123,"nifedipine",9000623,"nifedipine 20 mg prolonged-release oral tablet","02237618","ADALAT XL - SRT 20MG (nifedipine 20 mg prolonged-release oral tablet) BAYER INC"
8000110,"acebutolol",9000241,"acebutolol (acebutolol hydrochloride) 100 mg oral tablet","02237721","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000110,"acebutolol",9000242,"acebutolol (acebutolol hydrochloride) 200 mg oral tablet","02237722","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000110,"acebutolol",9000552,"acebutolol (acebutolol hydrochloride) 400 mg oral tablet","02237723","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 400 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000124,"verapamil",9000310,"verapamil hydrochloride 240 mg prolonged-release oral tablet","02237791","PMS-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) PHARMASCIENCE INC"
8000128,"fluoxetine",9000469,"fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule","02237813","MYLAN-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000128,"fluoxetine",9000325,"fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule","02237814","MYLAN-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000257,"bupropion",9000798,"bupropion hydrochloride 150 mg prolonged-release oral tablet","02237825","WELLBUTRIN SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."
8000110,"acebutolol",9000241,"acebutolol (acebutolol hydrochloride) 100 mg oral tablet","02237885","MYLAN-ACEBUTOLOL (TYPE S) (acebutolol (acebutolol hydrochloride) 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000110,"acebutolol",9000242,"acebutolol (acebutolol hydrochloride) 200 mg oral tablet","02237886","MYLAN-ACEBUTOLOL (TYPE S) (acebutolol (acebutolol hydrochloride) 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000110,"acebutolol",9000552,"acebutolol (acebutolol hydrochloride) 400 mg oral tablet","02237887","MYLAN-ACEBUTOLOL (TYPE S) (acebutolol (acebutolol hydrochloride) 400 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000124,"verapamil",9000341,"verapamil hydrochloride 80 mg oral tablet","02237921","MYLAN-VERAPAMIL (verapamil hydrochloride 80 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000124,"verapamil",9000340,"verapamil hydrochloride 120 mg oral tablet","02237922","MYLAN-VERAPAMIL (verapamil hydrochloride 120 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000259,"irbesartan",9000802,"irbesartan 75 mg oral tablet","02237923","AVAPRO (irbesartan 75 mg oral tablet) SANOFI-AVENTIS CANADA INC"
8000259,"irbesartan",9000805,"irbesartan 150 mg oral tablet","02237924","AVAPRO (irbesartan 150 mg oral tablet) SANOFI-AVENTIS CANADA INC"
8000259,"irbesartan",9000806,"irbesartan 300 mg oral tablet","02237925","AVAPRO (irbesartan 300 mg oral tablet) SANOFI-AVENTIS CANADA INC"
8000221,"valproic acid",9000639,"valproic acid 250 mg oral capsule","02238048","APO-VALPROIC (valproic acid 250 mg oral capsule) APOTEX INC"
8000139,"gliclazide",9000357,"gliclazide 80 mg oral tablet","02238103","TEVA-GLICLAZIDE (gliclazide 80 mg oral tablet) TEVA CANADA LIMITED"
8000048,"diazepam",9000881,"diazepam 2.5 mg per 0.5 mL rectal gel tube","700061","DIASTAT (diazepam 2.5 mg per 0.5 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
8000048,"diazepam",9000882,"diazepam 5 mg per 1 mL rectal gel tube","700062","DIASTAT (diazepam 5 mg per 1 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
8000048,"diazepam",9000883,"diazepam 7.5 mg per 1.5 mL rectal gel tube","700063","DIASTAT (diazepam 7.5 mg per 1.5 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
8000048,"diazepam",9000879,"diazepam 15 mg per 3 mL rectal gel tube","700064","DIASTAT (diazepam 15 mg per 3 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
8000048,"diazepam",9000880,"diazepam 20 mg per 4 mL rectal gel tube","700065","DIASTAT (diazepam 20 mg per 4 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
8000073,"amoxicillin",9000116,"amoxicillin 250 mg oral capsule","02238171","MYLAN-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000073,"amoxicillin",9000118,"amoxicillin 500 mg oral capsule","02238172","MYLAN-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
8000072,"valproic acid (valproate)",9000759,"valproic acid (sodium valproate) 250 mg per 5 mL syrup","02238210","PHL-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL syrup) PHARMEL INC"
8000166,"finasteride",9000803,"finasteride 1 mg oral tablet","02238213","PROPECIA (finasteride 1 mg oral tablet) MERCK CANADA INC"
8000261,"montelukast",9000810,"montelukast (montelukast sodium) 5 mg chewable tablet","02238216","SINGULAIR (montelukast (montelukast sodium) 5 mg chewable tablet) MERCK CANADA INC"
8000261,"montelukast",9000809,"montelukast (montelukast sodium) 10 mg oral tablet","02238217","SINGULAIR (montelukast (montelukast sodium) 10 mg oral tablet) MERCK CANADA INC"
8000124,"verapamil",9000310,"verapamil hydrochloride 240 mg prolonged-release oral tablet","02238276","PHL-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) PHARMEL INC"
8000171,"sertraline",9000635,"sertraline (sertraline hydrochloride) 25 mg oral capsule","02238280","APO-SERTRALINE (sertraline (sertraline hydrochloride) 25 mg oral capsule) APOTEX INC"
8000171,"sertraline",9000446,"sertraline (sertraline hydrochloride) 50 mg oral capsule","02238281","APO-SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) APOTEX INC"
8000171,"sertraline",9000445,"sertraline (sertraline hydrochloride) 100 mg oral capsule","02238282","APO-SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) APOTEX INC"
8000121,"atenolol",9000286,"atenolol 50 mg oral tablet","02238316","ATENOLOL (atenolol 50 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
8000121,"atenolol",9000285,"atenolol 100 mg oral tablet","02238318","ATENOLOL (atenolol 100 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
8000238,"clobazam",9000711,"clobazam 10 mg oral tablet","02238334","TEVA-CLOBAZAM (clobazam 10 mg oral tablet) TEVA CANADA LIMITED"
8000237,"cetirizine",9000877,"cetirizine hydrochloride 5 mg per 5 mL syrup","02238337","REACTINE (cetirizine hydrochloride 5 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
8000181,"domperidone",9000463,"domperidone (domperidone maleate) 10 mg oral tablet","02238341","DOMPERIDONE (domperidone (domperidone maleate) 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
8000072,"valproic acid (valproate)",9000804,"valproic acid (sodium valproate) 50 mg per mL syrup","02238370","APO-VALPROIC SYRUP (valproic acid (sodium valproate) 50 mg per mL syrup) APOTEX INC"
8000257,"bupropion",9000798,"bupropion hydrochloride 150 mg prolonged-release oral tablet","02238441","ZYBAN (bupropion hydrochloride 150 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."
8000148,"mometasone",9006259,"mometasone furoate 50 mcg per actuation nasal spray","02238465","NASONEX (mometasone furoate 50 mcg per actuation nasal spray) MERCK CANADA INC"
8000120,"ranitidine",9000747,"ranitidine (ranitidine hydrochloride) 75 mg oral tablet","02238579","RIVA-RANITIDINE 75MG (ranitidine (ranitidine hydrochloride) 75 mg oral tablet) LABORATOIRE RIVA INC"
8000143,"zopiclone",9000370,"zopiclone 7.5 mg oral tablet","02238596","MYLAN-ZOPICLONE (zopiclone 7.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
8000043,"ibuprofen",9000819,"ibuprofen 40 mg per mL oral suspension","02238626","INFANT'S MOTRIN SUSPENSION DROPS (ibuprofen 40 mg per mL oral suspension) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
8000196,"cyclobenzaprine",9000513,"cyclobenzaprine hydrochloride 10 mg oral tablet","02238633","DOM-CYCLOBENZAPRINE (cyclobenzaprine hydrochloride 10 mg oral tablet) DOMINION PHARMACAL"
8000263,"clopidogrel",9000818,"clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","02238682","PLAVIX (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) SANOFI-AVENTIS CANADA INC"
8000188,"terbinafine",9000832,"terbinafine hydrochloride 1 % cutaneous spray","02238703","LAMISIL (terbinafine hydrochloride 1 % cutaneous spray) NOVARTIS PHARMACEUTICALS CANADA INC"
8000213,"estradiol",9000824,"estradiol 0.06 % transdermal gel","02238704","ESTROGEL (estradiol (estradiol hemihydrate) 0.06 % transdermal gel) MERCK CANADA INC"
8000208,"beclomethasone",9000553,"beclomethasone dipropionate 50 mcg per actuation nasal spray","02238796","APO-BECLOMETHASONE NASAL SPRAY (beclomethasone dipropionate 50 mcg per actuation nasal spray) APOTEX INC"
8000154,"amoxicillin and clavulanic acid",9000823,"amoxicillin 875 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet","02238829","CLAVULIN 875 (amoxicillin (amoxicillin trihydrate) 875 mg and clavulanic acid (clavulanate potassium) 125 mg oral tablet) GLAXOSMITHKLINE INC"
8000154,"amoxicillin and clavulanic acid",9006262,"amoxicillin 400 mg per 5 mL and clavulanic acid (potassium clavulanate) 57 mg per 5 mL oral suspension","02238830","CLAVULIN 400 (amoxicillin (amoxicillin trihydrate) 400 mg per 5 mL and clavulanic acid (clavulanate potassium) 57 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC"
8000154,"amoxicillin and clavulanic acid",9006261,"amoxicillin 200 mg per 5 mL and clavulanic acid (potassium clavulanate) 28.5 mg per 5 mL oral suspension","02238831","CLAVULIN 200 (amoxicillin (amoxicillin trihydrate) 200 mg per 5 mL and clavulanic acid (clavulanate potassium) 28.5 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC"
8000226,"olanzapine",9000993,"olanzapine 15 mg oral tablet","02238850","ZYPREXA 15MG (olanzapine 15 mg oral tablet) ELI LILLY CANADA INC"
8000226,"olanzapine",9001199,"olanzapine 20 mg oral tablet","02238851","ZYPREXA 20MG (olanzapine 20 mg oral tablet) ELI LILLY CANADA INC"
8000067,"benztropine",9000851,"benztropine mesylate 2 mg per 2 mL solution for injection vial","02238903","BENZTROPINE OMEGA (benztropine mesylate 2 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD"
8000044,"nitroglycerin",9000807,"nitroglycerin 0.4 mg per actuation sublingual spray","02238998","RHO-NITRO PUMPSPRAY (nitroglycerin 0.4 mg per actuation sublingual spray) SANDOZ CANADA INCORPORATED"
8000061,"clonazepam",9000097,"clonazepam 0.5 mg oral tablet","02239024","TEVA-CLONAZEPAM (clonazepam 0.5 mg oral tablet) TEVA CANADA LIMITED"
8000061,"clonazepam",9000098,"clonazepam 2 mg oral tablet","02239025","TEVA-CLONAZEPAM (clonazepam 2 mg oral tablet) TEVA CANADA LIMITED"
8000265,"tolterodine",9000826,"tolterodine tartrate 1 mg oral tablet","02239064","DETROL (tolterodine tartrate 1 mg oral tablet) PFIZER CANADA INC"
8000265,"tolterodine",9000825,"tolterodine tartrate 2 mg oral tablet","02239065","DETROL (tolterodine tartrate 2 mg oral tablet) PFIZER CANADA INC"
8000184,"metformin",9000473,"metformin hydrochloride 500 mg oral tablet","02239081","RIVA-METFORMIN (metformin hydrochloride 500 mg oral tablet) LABORATOIRE RIVA INC"
8000266,"candesartan",9001114,"candesartan cilexetil 4 mg oral tablet","02239090","ATACAND (candesartan cilexetil 4 mg oral tablet) ASTRAZENECA CANADA INC"
8000266,"candesartan",9000831,"candesartan cilexetil 8 mg oral tablet","02239091","ATACAND TAB 8MG (candesartan cilexetil 8 mg oral tablet) ASTRAZENECA CANADA INC"
8000266,"candesartan",9000830,"candesartan cilexetil 16 mg oral tablet","02239092","ATACAND TAB 16 MG (candesartan cilexetil 16 mg oral tablet) ASTRAZENECA CANADA INC"
8000202,"ipratropium",9000828,"ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle","700066","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle) MYLAN PHARMACEUTICALS ULC"
8000202,"ipratropium",9000827,"ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial","700067","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC"
8000202,"ipratropium",9000829,"ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial","700068","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC"
8000278,"risedronate",9000868,"risedronate sodium 30 mg oral tablet","02239146","ACTONEL (risedronate sodium (risedronate sodium hemi-pentahydrate) 30 mg oral tablet) ALLERGAN PHARMA CO."
8000250,"trandolapril",9001053,"trandolapril 4 mg oral capsule","02239267","MAVIK (trandolapril 4 mg oral capsule) BGP PHARMA ULC"
8000082,"diclofenac",9000461,"diclofenac potassium 50 mg oral tablet","02239355","TEVA-DICLOFENAC-K (diclofenac potassium 50 mg oral tablet) TEVA CANADA LIMITED"
8000132,"salbutamol",9000692,"salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial","02239365","RATIO-SALBUTAMOL (salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial) TEVA CANADA LIMITED"
8000132,"salbutamol",9000634,"salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial","02239366","RATIO-SALBUTAMOL (salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial) TEVA CANADA LIMITED"
