drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"86305","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02377357"
"76900","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02283395"
"100831","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02519038"
"95062","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02462788"
"103096","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02542390"
"106425","137","CAPSULE (DELAYED RELEASE)","REMOVED","02561263"
"93924","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02452839"
"106334","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02560267"
"101515","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02526026"
"73181","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02248812"
"83350","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02348160"
"66907","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02243045"
"81071","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02325314"
"100545","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02516101"
"91737","137","CAPSULE (DELAYED RELEASE)","REMOVED","02433001"
"92813","170","TABLET (IMMEDIATE- AND DELAYED-RELEASE)","ADDED","02443449"
"92048","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02436159"
"77444","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02289059"
"107185","85","TABLET","ADDED","02569620"
"68599","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02244612"
"97781","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02487667"
"92475","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02440385"
"87337","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02387794"
"85714","171","CAPSULE (IMMEDIATE AND EXTENDED RELEASE)","REMOVED","02372010"
"79346","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02307782"
"9512","137","CAPSULE (DELAYED-RELEASE)","ADDED","00789429"
"79345","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02307774"
"70038","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02245918"
"89815","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02413493"
"98998","167","FILM, SOLUBLE","REMOVED","02500280"
"107199","134","SOLUTION","ADDED","02569787"
"86508","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02379198"
"76415","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02278561"
"81320","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02327791"
"98503","137","CAPSULE (DELAYED-RELEASE)","ADDED","02495082"
"72637","160","PATCH (EXTENDED-RELEASE)","ADDED","02248297"
"96750","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02476657"
"81289","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02327570"
"90818","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02423464"
"93732","137","CAPSULE (DELAYED-RELEASE)","ADDED","02451077"
"87314","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02387530"
"99262","1","METERED-DOSE AEROSOL","REMOVED","02503115"
"83590","167","FILM, SOLUBLE","REMOVED","02350718"
"93137","137","CAPSULE (DELAYED-RELEASE)","ADDED","02446103"
"86892","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02383152"
"75428","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02268892"
"89783","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02413159"
"107205","134","SOLUTION","ADDED","02569841"
"97095","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02480425"
"77623","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02290812"
"95930","181","CAPSULE (CONTROLLED-RELEASE)","ADDED","02470322"
"98191","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02491907"
"11974","173","TABLET (IMMEDIATE- AND EXTENDED-RELEASE)","ADDED","01945157"
"80677","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02321386"
"99514","137","CAPSULE (DELAYED-RELEASE)","ADDED","02505762"
"49614","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02230542"
"93136","137","CAPSULE (DELAYED RELEASE)","REMOVED","02446081"
"87680","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02391457"
"90142","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02416816"
"89503","137","CAPSULE (DELAYED-RELEASE)","ADDED","02410389"
"81074","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02325349"
"102606","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02537346"
"101196","137","CAPSULE (DELAYED RELEASE)","REMOVED","02522861"
"81072","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02325322"
"98995","167","FILM, SOLUBLE","REMOVED","02500264"
"84341","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02358352"
"78179","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02296462"
"107238","85","TABLET","ADDED","02570211"
"85231","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02367467"
"90982","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02425165"
"100852","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02519240"
"100308","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02513889"
"95063","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02462796"
"91492","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02430460"
"81073","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02325330"
"80585","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02320436"
"97946","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02489376"
"100180","137","CAPSULE (DELAYED-RELEASE)","ADDED","02512513"
"107202","85","TABLET","ADDED","02569817"
"75483","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02269457"
"97646","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02486237"
"76380","152","POWDER (EXTENDED RELEASE)","REMOVED","02278219"
"16102","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02014203"
"76286","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02277212"
"101764","162","AEROSOL (METERED-DOSE)","ADDED","02528428"
"103552","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02546841"
"92473","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02440369"
"93260","137","CAPSULE (DELAYED-RELEASE)","ADDED","02447029"
"90144","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02416832"
"88317","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02398230"
"97519","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02484919"
"100584","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02516497"
"84559","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02360624"
"83992","137","CAPSULE (DELAYED RELEASE)","REMOVED","02354764"
"95052","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02462699"
"87545","167","FILM, SOLUBLE","REMOVED","02389983"
"42846","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02184435"
"101509","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02525968"
"65975","155","SOLUTION (EXTENDED RELEASE)","REMOVED","02242275"
"81071","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02325314"
"92244","137","CAPSULE (DELAYED RELEASE)","REMOVED","02438089"
"99263","162","AEROSOL (METERED-DOSE)","ADDED","02503123"
"82550","137","CAPSULE (DELAYED RELEASE)","REMOVED","02339927"
"88350","164","SPRAY, BAG-ON-VALVE","REMOVED","02398559"
"72899","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02248544"
"94428","137","CAPSULE (DELAYED-RELEASE)","ADDED","02457202"
"76548","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02279908"
"106998","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02567571"
"104350","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02554674"
"106256","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02559404"
"97784","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02487691"
"93077","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02445492"
"104501","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02556316"
"64595","158","SPRAY (METERED-DOSE)","ADDED","02241003"
"99225","137","CAPSULE (DELAYED-RELEASE)","ADDED","02502704"
"98636","137","CAPSULE (DELAYED RELEASE)","REMOVED","02496496"
"91677","137","CAPSULE (DELAYED-RELEASE)","ADDED","02432331"
"82910","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02343665"
"93139","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02446138"
"13443","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","00884502"
"97751","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02487349"
"88898","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02404192"
"78946","160","PATCH (EXTENDED RELEASE)","REMOVED","02304155"
"100308","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02513889"
"102607","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02537354"
"72577","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02248240"
"80675","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02321351"
"50462","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02231155"
"92979","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02444674"
"81517","137","CAPSULE (DELAYED-RELEASE)","ADDED","02329425"
"79313","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02307464"
"86506","137","CAPSULE (DELAYED-RELEASE)","ADDED","02379171"
"98092","137","CAPSULE (DELAYED-RELEASE)","ADDED","02490889"
"83989","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02354721"
"99262","162","AEROSOL (METERED-DOSE)","ADDED","02503115"
"79596","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02310317"
"83904","137","CAPSULE (DELAYED RELEASE)","REMOVED","02353830"
"92644","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02442086"
"78852","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02303191"
"79592","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02310279"
"82432","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02338653"
"13443","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","00884502"
"76413","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02278545"
"77647","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02291088"
"99189","167","FILM, SOLUBLE","REMOVED","02502313"
"85564","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02370492"
"94754","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02460254"
"89816","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02413507"
"78961","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02304325"
"98503","137","CAPSULE (DELAYED RELEASE)","REMOVED","02495082"
"78681","137","CAPSULE (DELAYED-RELEASE)","ADDED","02301482"
"89877","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02414104"
"97243","137","CAPSULE (DELAYED RELEASE)","REMOVED","02482126"
"50454","158","SPRAY (METERED-DOSE)","ADDED","02231147"
"107200","134","SOLUTION","ADDED","02569795"
"87560","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02390140"
"106256","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02559404"
"100590","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02516551"
"78517","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02299828"
"99502","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02505649"
"95356","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02465361"
"103764","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02548801"
"90376","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02419238"
"62793","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02239324"
"101564","1","METERED-DOSE AEROSOL","REMOVED","02526557"
"98359","137","CAPSULE (DELAYED RELEASE)","REMOVED","02493594"
"80674","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02321343"
"79346","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02307782"
"85232","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02367475"
"90546","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02420872"
"73669","173","TABLET (IMMEDIATE- AND EXTENDED-RELEASE)","ADDED","02251787"
"73384","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02248999"
"89877","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02414104"
"76280","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02277158"
"92878","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02443996"
"87127","137","CAPSULE (DELAYED RELEASE)","REMOVED","02385643"
"77714","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02291789"
"89940","137","CAPSULE (DELAYED RELEASE)","REMOVED","02414775"
"78388","158","SPRAY (METERED-DOSE)","ADDED","02298589"
"94827","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02460785"
"84677","170","TABLET (IMMEDIATE AND DELAYED-RELEASE)","REMOVED","02361728"
"68260","162","AEROSOL (METERED-DOSE)","ADDED","02244293"
"77713","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02291770"
"96568","137","CAPSULE (DELAYED RELEASE)","REMOVED","02475316"
"97518","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02484900"
"83990","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02354748"
"107188","85","TABLET","ADDED","02569655"
"106335","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02560275"
"93023","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02445026"
"81318","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02327775"
"99502","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02505649"
"89918","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02414554"
"95327","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02465086"
"86505","137","CAPSULE (DELAYED RELEASE)","REMOVED","02379163"
"85397","137","CAPSULE (DELAYED-RELEASE)","ADDED","02369028"
"107186","85","TABLET","ADDED","02569639"
"76285","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02277204"
"95626","153","POWDER (METERED DOSE)","REMOVED","02467917"
"76415","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02278561"
"92130","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02436981"
"88840","137","CAPSULE (DELAYED-RELEASE)","ADDED","02403617"
"104460","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02555875"
"107206","134","SOLUTION","ADDED","02569868"
"70042","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02245922"
"87100","137","CAPSULE (DELAYED RELEASE)","REMOVED","02385376"
"96301","162","AEROSOL (METERED-DOSE)","ADDED","02473615"
"98532","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02495406"
"92403","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02439638"
"102569","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02536978"
"96752","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02476673"
"97349","155","SOLUTION (EXTENDED RELEASE)","REMOVED","02483092"
"69137","162","AEROSOL, METERED DOSE","REMOVED","02245127"
"83821","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02352982"
"88350","164","SPRAY (BAG-ON-VALVE)","ADDED","02398559"
"78518","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02299836"
"94523","158","SPRAY (METERED-DOSE)","ADDED","02458187"
"50454","158","SPRAY, METERED DOSE","REMOVED","02231147"
"78899","158","SPRAY, METERED DOSE","REMOVED","02303671"
"92757","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02443015"
"106813","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02565544"
"65975","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02242275"
"88897","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02404184"
"65701","1","METERED-DOSE AEROSOL","REMOVED","02242030"
"82913","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02343703"
"107233","85","TABLET","ADDED","02570157"
"106750","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02564831"
"14502","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02019949"
"93136","137","CAPSULE (DELAYED-RELEASE)","ADDED","02446081"
"75942","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02273969"
"92478","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02440415"
"63341","173","TABLET (IMMEDIATE AND EXTENDED RELEASE)","REMOVED","02239853"
"16481","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02014254"
"81321","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02327805"
"104499","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02556294"
"95355","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02465353"
"106911","158","SPRAY (METERED-DOSE)","ADDED","02566613"
"16102","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02014203"
"106815","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02565560"
"106813","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02565544"
"95346","167","FILM, SOLUBLE","REMOVED","02465264"
"92399","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02439573"
"104347","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02554631"
"93826","158","SPRAY (METERED-DOSE)","ADDED","02451905"
"79594","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02310295"
"102499","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02536196"
"93926","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02452855"
"89905","137","CAPSULE (DELAYED RELEASE)","REMOVED","02414392"
"77109","162","AEROSOL, METERED DOSE","REMOVED","02285592"
"65976","155","SOLUTION (EXTENDED RELEASE)","REMOVED","02242276"
"84015","137","CAPSULE (DELAYED RELEASE)","REMOVED","02354969"
"52048","162","AEROSOL (METERED-DOSE)","ADDED","02232570"
"83587","167","FILM (SOLUBLE)","ADDED","02350661"
"66907","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02243045"
"87180","137","CAPSULE (DELAYED RELEASE)","REMOVED","02386224"
"100629","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02516950"
"86376","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02377977"
"95927","181","CAPSULE (CONTROLLED-RELEASE)","ADDED","02470292"
"92129","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02436973"
"51375","158","SPRAY (METERED-DOSE)","ADDED","02231923"
"97096","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02480433"
"85755","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02372436"
"86128","172","CAPSULE (IMMEDIATE AND DELAYED RELEASE)","REMOVED","02375885"
"89644","137","CAPSULE (DELAYED RELEASE)","REMOVED","02411857"
"83589","167","FILM, SOLUBLE","REMOVED","02350696"
"62792","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02239323"
"81288","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02327562"
"87675","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02391406"
"88125","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02396203"
"76901","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02283409"
"1649","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","00263818"
"88125","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02396203"
"89677","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02412209"
"96216","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02472821"
"75348","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02268094"
"93809","158","SPRAY (METERED-DOSE)","ADDED","02451735"
"97783","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02487683"
"81291","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02327597"
"92645","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02442094"
"82487","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02339269"
"89916","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02414538"
"10667","153","POWDER (METERED DOSE)","REMOVED","00852074"
"80626","137","CAPSULE (DELAYED-RELEASE)","ADDED","02320851"
"92876","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02443961"
"101564","162","AEROSOL (METERED-DOSE)","ADDED","02526557"
"90977","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02425114"
"92534","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02440989"
"81073","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02325330"
"91492","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02430460"
"89518","158","SPRAY, METERED DOSE","REMOVED","02410524"
"87153","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02385929"
"85908","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02373874"
"104349","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02554666"
"93831","137","CAPSULE (DELAYED-RELEASE)","ADDED","02451913"
"106723","170","TABLET (IMMEDIATE- AND DELAYED-RELEASE)","ADDED","02564548"
"83711","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02351870"
"94522","158","SPRAY (METERED-DOSE)","ADDED","02458179"
"100437","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02514974"
"100364","164","SPRAY (BAG-ON-VALVE)","ADDED","02514451"
"107197","5","CAPSULE","ADDED","02569760"
"101784","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02528630"
"78009","158","SPRAY, METERED DOSE","REMOVED","02294745"
"103318","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02544601"
"89503","137","CAPSULE (DELAYED RELEASE)","REMOVED","02410389"
"83823","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02353008"
"88333","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02398389"
"107195","53","GRANULES","ADDED","02569744"
"107244","85","TABLET","ADDED","02570289"
"103515","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02546469"
"84679","162","AEROSOL (METERED-DOSE)","ADDED","02361744"
"90480","137","CAPSULE (DELAYED-RELEASE)","ADDED","02420201"
"96568","137","CAPSULE (DELAYED-RELEASE)","ADDED","02475316"
"50461","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02231154"
"100051","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02511290"
"88334","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02398397"
"94756","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02460270"
"80584","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02320428"
"92335","137","CAPSULE (DELAYED-RELEASE)","ADDED","02438984"
"10666","153","POWDER (METERED-DOSE)","ADDED","00851752"
"14542","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02019957"
"88318","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02398249"
"88037","137","CAPSULE (DELAYED RELEASE)","REMOVED","02395266"
"9892","137","CAPSULE (DELAYED RELEASE)","REMOVED","00821373"
"104200","188","CAPSULE (DELAYED AND EXTENDED RELEASE)","REMOVED","02553031"
"78176","137","CAPSULE (DELAYED RELEASE)","REMOVED","02296446"
"100630","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02516969"
"88926","137","CAPSULE (DELAYED-RELEASE)","ADDED","02404508"
"98463","137","CAPSULE (DELAYED RELEASE)","REMOVED","02494639"
"70041","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02245921"
"104459","155","SOLUTION (EXTENDED RELEASE)","REMOVED","02555867"
"93129","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02446022"
"64089","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02240518"
"92097","137","CAPSULE (DELAYED-RELEASE)","ADDED","02436647"
"84926","137","CAPSULE (DELAYED RELEASE)","REMOVED","02364352"
"100851","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02519232"
"96638","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02475987"
"103859","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02549786"
"83992","137","CAPSULE (DELAYED-RELEASE)","ADDED","02354764"
"101780","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02528592"
"106814","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02565552"
"82433","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02338661"
"74601","173","TABLET (IMMEDIATE AND EXTENDED RELEASE)","REMOVED","02260557"
"106258","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02559420"
"93419","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02448483"
"94830","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02460815"
"85815","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02373025"
"92535","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02440997"
"91493","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02430479"
"99192","167","FILM (SOLUBLE)","ADDED","02502356"
"99291","137","CAPSULE (DELAYED RELEASE)","REMOVED","02503433"
"96750","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02476657"
"101783","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02528622"
"76413","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02278545"
"103026","186","TABLET (CHEWABLE, EXTENDED-RELEASE)","REMOVED","02541629"
"85560","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02370441"
"17102","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02097273"
"96476","153","POWDER (METERED-DOSE)","ADDED","02474646"
"69136","162","AEROSOL (METERED-DOSE)","ADDED","02245126"
"87462","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02389118"
"93022","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02445018"
"76617","137","CAPSULE (DELAYED RELEASE)","REMOVED","02280515"
"92354","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02439166"
"107017","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02567792"
"94828","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02460793"
"96015","171","CAPSULE (IMMEDIATE- AND EXTENDED-RELEASE","ADDED","02471051"
"69136","162","AEROSOL, METERED DOSE","REMOVED","02245126"
"49614","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02230542"
"87463","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02389126"
"93447","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02448750"
"102498","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02536188"
"89676","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02412195"
"84561","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02360640"
"3043","34","LIQUID","REMOVED","00392588"
"97244","137","CAPSULE (DELAYED-RELEASE)","ADDED","02482134"
"77979","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02294443"
"89676","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02412195"
"77643","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02291037"
"106426","137","CAPSULE (DELAYED-RELEASE)","ADDED","02561271"
"90119","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02416603"
"18878","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02177749"
"16480","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02014238"
"77052","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02284995"
"107193","134","SOLUTION","ADDED","02569728"
